,Comp1,Comp2,Followers,Names,Gaussian,Spectral,Agglomerative,KMeans
178,-2.77732488513,0.0983043838758,4409429.0,Paul Krugman,1,1,2,0
179,-0.848936030775,0.319475000296,258865.0,Jeff Zeleny,1,2,1,0
180,-0.0251166142181,-0.553412464547,12600.0,Dave Levinthal,2,0,1,1
181,0.409988542523,-0.632228763527,4933.0,Henry C.J. Jackson,2,0,0,1
182,-0.435180856424,0.325165589926,28256.0,Tom Bevan,2,2,0,1
183,-0.0990620651134,-0.0203453697908,25717.0,David A. Graham,2,0,1,1
184,-0.345942026372,-0.430339054982,2956.0,Rachel Rose Hartman,2,2,1,1
185,-0.86435980603,-0.537749203428,7923.0,John Gizzi,1,2,1,1
186,-0.300437923742,-0.55462509609,3983.0,Jeremy P. Jacobs,2,2,1,1
187,1.05772325565,-0.875758291437,7711.0,Amy Gardner,0,0,0,2
188,1.20774638892,0.178908512729,31248.0,Kate Nocera,0,0,0,2
189,0.508535811123,-0.680948778379,8346.0,Eliot Nelson,2,0,0,1
190,-1.04860075297,0.37189610222,114865.0,Bob Schieffer,1,2,1,0
191,2.33169793123,0.701463414263,90032.0,Mark Murray,0,0,0,2
192,1.16489947785,0.567487980007,67351.0,Dan Merica,0,0,0,2
193,0.642192628044,0.295241128118,41466.0,Michael Crowley,0,0,0,2
194,0.971394383176,-0.193817751292,22880.0,Jose A. Del Real,0,0,0,2
195,-2.17293608752,0.102716666687,26396.0,P. J. O'Rourke,1,2,2,0
196,-0.851063905681,-0.409000334948,3096.0,Holly Ramer,1,2,1,1
197,-0.430858235913,-0.531688936712,3902.0,Shannon Travis,2,2,1,1
198,-0.163523886269,-0.323238028976,13172.0,Marin Cogan,2,0,1,1
199,1.67428118922,-1.12992692247,3123.0,Adam Wollner,0,0,0,2
200,-0.411058633834,-0.176034862425,21274.0,Perry Bacon Jr.,2,2,1,1
201,0.768443929237,0.778779559827,71960.0,Taegan Goddard,0,0,0,2
202,0.0731133072685,-0.851806039819,4404.0,Ted Bridis,2,0,1,1
203,-0.730185903619,0.4681636687,44599.0,Jill Abramson,1,2,1,0
204,-0.0346042113884,-0.0899117011452,18053.0,Patrick W. Gavin,2,0,1,1
205,-1.03950419182,0.508733113186,29906.0,Jo Ling Kent,1,2,1,0
206,0.273934720324,0.322798887193,37520.0,David Nakamura,2,0,0,1
207,0.741457037463,-0.150602610836,17866.0,Deirdre Walsh,2,0,0,2
208,0.49274810368,-0.115786418463,19382.0,Caitlin Huey-Burns,2,0,0,1
209,-2.61053602953,0.190009370249,2391867.0,Joe Scarborough,1,1,2,0
210,0.0734845344938,-0.493234564692,4822.0,Natalie Jennings,2,0,1,1
211,-0.557219380932,-0.0547151540004,10454.0,Dan Nowicki,2,2,1,1
212,1.99495638479,-0.896014283451,501.0,Kevin Brennan,0,0,0,2
213,0.684288546975,0.672482865545,37791.0,Susan Davis,0,0,0,2
214,1.05072109992,-0.674622423677,14450.0,Amie Parnes,0,0,0,2
215,-2.00217964589,0.14718823773,27481.0,(((Ron Lieber))),1,2,2,0
216,0.761500738559,0.118930109275,34464.0,Rosalind Helderman,0,0,0,2
217,1.49880733454,-1.04042946542,1938.0,bonney,0,0,0,2
218,1.97330221663,0.716551629629,73019.0,Kenneth P. Vogel,0,0,0,2
219,0.887109520255,-0.847848422777,4961.0,Rachel Streitfeld,2,0,0,1
220,-1.72775289854,0.336466711892,39870.0,Matthew Keys,1,2,2,0
221,-1.64218948016,0.294893563527,181396.0,Felix Salmon,1,2,2,0
222,0.425861001559,-0.656478829372,4067.0,Alex Parker,2,0,0,1
223,-1.49241228327,0.579279122224,772522.0,Maggie Haberman,1,2,2,0
224,-0.879470135681,0.569775416661,46759.0,Benny,1,2,1,0
225,-1.9074988534,0.281097762635,230856.0,CNN Political Ticker,1,2,2,0
226,0.304045142809,0.356049753072,281536.0,andrew kaczynski🤔,2,0,0,1
227,0.475163630715,0.385462109004,28165.0,Erin McPike,2,0,0,1
228,0.0246823410048,-0.455872517456,6506.0,Dan Hirschhorn,2,0,1,1
229,0.755825778535,0.925464647349,74981.0,Domenico Montanaro,0,0,0,2
230,-0.156810673717,-0.626327341452,1757.0,Leslie Larson Caimi,2,2,1,1
231,-0.844781968934,0.650183655185,40162.0,Amy Harder,1,2,1,0
232,-1.37795644834,0.389245663481,659482.0,Donna Brazile,1,2,2,0
233,2.29294273294,1.06442171791,87178.0,Dylan Byers,0,0,0,2
234,0.367353476638,-0.303260296731,11332.0,Katie Zezima,2,0,0,1
235,2.76230096415,1.23056176808,70757.0,Ed O'Keefe,0,0,0,2
236,1.30261469018,-0.699631985154,9908.0,Alex Roarty,0,0,0,2
237,0.328068341962,-0.559477283074,7354.0,Dan Berman,2,0,0,1
238,0.0554600694026,-0.676208420424,3419.0,AnnGerhart,2,2,1,1
239,-0.87098155278,0.516392358828,34123.0,Julie Mason,1,2,1,0
240,-0.997193197833,-0.21496832152,8638.0,Dan Lothian,1,2,1,0
241,-1.39331621831,0.197275935219,35423.0,Patrick LaForge,1,2,2,0
242,-1.73731513227,-0.06843761158,4206.0,Maggie,1,2,2,0
243,1.38874993404,0.479569107424,39260.0,David M. Drucker,0,0,0,2
244,0.0478275634475,-0.562080625091,934.0,Adam O'Neal,2,0,1,1
245,-1.46082606871,-0.101825985135,7075.0,Laura E. Davis,1,2,2,0
246,0.636446249665,-0.69397232799,4871.0,Kevin Bohn,2,0,1,1
247,-1.26856584213,0.537535886227,280267.0,Ed Henry,1,2,1,0
248,0.60253133961,-0.831031160958,9684.0,Nathan Gonzales,2,0,0,1
249,-0.203338449626,-0.633100195217,5702.0,Adam B. Kushner,2,0,1,1
250,0.377869944578,-0.717957548383,11040.0,Alexis Simendinger,2,0,0,1
251,-2.13789888182,0.383749479987,2435884.0,Megyn Kelly,1,2,2,0
252,0.757352253437,0.340663908884,31852.0,Alexandra Jaffe,0,0,0,2
253,-2.28976632015,0.414417188939,9371520.0,Rachel Maddow MSNBC,1,1,2,0
254,-1.11042334878,-0.0753941427768,15349.0,Matt Wuerker,1,2,1,0
255,-1.81783357644,-0.20319937592,3458.0,Aaron Gould Sheinin,1,2,2,0
256,-1.13121817492,-0.109675046824,7120.0,Troy Kinsey,1,2,1,0
